pitch_type,player_name,pitcher,batter,events,description,des,game_year,pitch_name
CH,"Sánchez, Cristopher",650911,681807,No event,swinging_strike,David Fry walks.,2024,Changeup
CH,"Sánchez, Cristopher",650911,681807,No event,ball,David Fry walks.,2024,Changeup
SL,"Sánchez, Cristopher",650911,681807,No event,ball,David Fry walks.,2024,Slider
SI,"Sánchez, Cristopher",650911,681807,No event,foul,David Fry walks.,2024,Sinker
SL,"Sánchez, Cristopher",650911,608070,field_out,hit_into_play,José Ramírez flies out to center fielder Johan Rojas.,2024,Slider
SL,"Sánchez, Cristopher",650911,608070,No event,ball,José Ramírez flies out to center fielder Johan Rojas.,2024,Slider
SI,"Sánchez, Cristopher",650911,682657,single,hit_into_play,Angel Martínez singles on a line drive to left fielder Brandon Marsh.   Brayan Rocchio scores.    Bo Naylor to 2nd.,2024,Sinker
SI,"Sánchez, Cristopher",650911,682657,No event,ball,Angel Martínez singles on a line drive to left fielder Brandon Marsh.   Brayan Rocchio scores.    Bo Naylor to 2nd.,2024,Sinker
CH,"Sánchez, Cristopher",650911,682657,No event,foul,Angel Martínez singles on a line drive to left fielder Brandon Marsh.   Brayan Rocchio scores.    Bo Naylor to 2nd.,2024,Changeup
SI,"Sánchez, Cristopher",650911,680757,field_out,hit_into_play,Steven Kwan flies out to center fielder Johan Rojas.,2024,Sinker
SL,"Sánchez, Cristopher",650911,666310,sac_bunt,hit_into_play,Bo Naylor hits a sacrifice bunt.   Andrés Giménez scores.    Brayan Rocchio to 2nd.    Bo Naylor to 1st.,2024,Slider
SI,"Sánchez, Cristopher",650911,677587,single,hit_into_play,Brayan Rocchio singles on a ground ball to center fielder Johan Rojas.   Andrés Giménez to 3rd.,2024,Sinker
SI,"Sánchez, Cristopher",650911,677587,No event,foul,Brayan Rocchio singles on a ground ball to center fielder Johan Rojas.   Andrés Giménez to 3rd.,2024,Sinker
CH,"Sánchez, Cristopher",650911,677587,No event,blocked_ball,Brayan Rocchio singles on a ground ball to center fielder Johan Rojas.   Andrés Giménez to 3rd.,2024,Changeup
