pitch_type,player_name,pitcher,batter,events,description,des,game_year,pitch_name
FF,"Basso, Brady",669620,690993,No event,swinging_strike,Colt Keith strikes out swinging.,2024,4-Seam Fastball
FF,"Basso, Brady",669620,690993,No event,called_strike,Colt Keith strikes out swinging.,2024,4-Seam Fastball
FC,"Basso, Brady",669620,690993,No event,ball,Colt Keith strikes out swinging.,2024,Cutter
FF,"Basso, Brady",669620,669234,field_out,hit_into_play,Justyn-Henry Malloy flies out to second baseman Zack Gelof.,2024,4-Seam Fastball
CU,"Basso, Brady",669620,669234,No event,ball,Justyn-Henry Malloy flies out to second baseman Zack Gelof.,2024,Curveball
FF,"Basso, Brady",669620,669234,No event,foul,Justyn-Henry Malloy flies out to second baseman Zack Gelof.,2024,4-Seam Fastball
FF,"Basso, Brady",669620,669234,No event,ball,Justyn-Henry Malloy flies out to second baseman Zack Gelof.,2024,4-Seam Fastball
FF,"Basso, Brady",669620,669234,No event,swinging_strike,Justyn-Henry Malloy flies out to second baseman Zack Gelof.,2024,4-Seam Fastball
FF,"Basso, Brady",669620,682985,field_out,hit_into_play,Riley Greene lines out to left fielder Daz Cameron.,2024,4-Seam Fastball
FC,"Basso, Brady",669620,682985,No event,called_strike,Riley Greene lines out to left fielder Daz Cameron.,2024,Cutter
FF,"Basso, Brady",669620,628451,strikeout,swinging_strike,Andy Ibáñez strikes out swinging.,2024,4-Seam Fastball
CH,"Basso, Brady",669620,628451,No event,swinging_strike,Andy Ibáñez strikes out swinging.,2024,Changeup
FF,"Basso, Brady",669620,628451,No event,swinging_strike,Andy Ibáñez strikes out swinging.,2024,4-Seam Fastball
CH,"Basso, Brady",669620,628451,No event,ball,Andy Ibáñez strikes out swinging.,2024,Changeup
FF,"Basso, Brady",669620,628451,No event,ball,Andy Ibáñez strikes out swinging.,2024,4-Seam Fastball
